"FIPS","Year","Pop"
"04023",1977,18264
"04023",1978,18603
"04023",1979,19658
"04023",1980,20520
"04023",1981,20672
"04025",1969,37686
"04025",1970,37686
"04025",1971,40406
"04025",1972,44869
"04025",1973,47955
"04025",1974,50239
"04025",1975,50196
"04025",1976,55746
"04025",1977,59743
"04025",1978,62377
"04025",1979,65845
"04025",1980,68752
"04025",1981,70882
"04027",1969,61634
"04027",1970,61634
"04027",1971,64863
"04027",1972,67155
"04027",1973,68688
"04027",1974,71400
"04027",1975,69438
"04027",1976,76482
"04027",1977,79455
"04027",1978,80684
"04027",1979,83515
"04027",1980,89417
"04027",1981,91831
"05001",1969,23345
"05001",1970,23345
"05001",1971,23324
"05001",1972,23175
"05001",1973,23602
"05001",1974,23695
"05001",1975,23870
"05001",1976,24217
"05001",1977,23867
"05001",1978,24417
"05001",1979,24124
"05001",1980,24193
"05001",1981,24206
"05003",1969,25059
"05003",1970,25059
"05003",1971,25433
"05003",1972,25632
"05003",1973,25473
"05003",1974,25470
"05003",1975,25829
"05003",1976,26152
"05003",1977,26615
"05003",1978,26935
"05003",1979,26745
"05003",1980,26602
"05003",1981,26826
"05005",1969,15570
"05005",1970,15570
"05005",1971,16577
"05005",1972,18156
"05005",1973,19886
"05005",1974,21334
"05005",1975,22744
"05005",1976,24473
"05005",1977,26096
"05005",1978,26466
"05005",1979,27093
"05005",1980,27499
"05005",1981,27715
"05007",1969,51072
"05007",1970,51072
"05007",1971,53448
"05007",1972,57211
"05007",1973,59613
"05007",1974,62273
"05007",1975,63178
"05007",1976,66691
"05007",1977,70714
"05007",1978,73493
"05007",1979,76547
"05007",1980,78413
"05007",1981,79238
"05009",1969,19115
"05009",1970,19115
"05009",1971,19251
"05009",1972,20176
"05009",1973,20986
"05009",1974,21630
"05009",1975,22772
"05009",1976,23042
"05009",1977,23655
"05009",1978,24271
"05009",1979,25396
"05009",1980,26133
"05009",1981,26269
"05011",1969,12826
"05011",1970,12826
"05011",1971,13076
"05011",1972,13255
"05011",1973,13291
"05011",1974,13213
"05011",1975,13278
"05011",1976,13708
"05011",1977,13758
"05011",1978,13978
"05011",1979,14037
"05011",1980,13764
"05011",1981,13583
"05013",1969,5575
"05013",1970,5575
"05013",1971,5543
"05013",1972,5539
"05013",1973,5568
"05013",1974,5668
"05013",1975,5900
"05013",1976,5710
"05013",1977,5698
"05013",1978,5817
"05013",1979,6018
"05013",1980,6074
"05013",1981,6040
"05015",1969,12347
"05015",1970,12347
"05015",1971,12555
"05015",1972,13307
"05015",1973,13838
"05015",1974,14364
"05015",1975,14566
"05015",1976,14988
"05015",1977,15220
"05015",1978,15453
"05015",1979,15591
"05015",1980,16231
"05015",1981,16308
"05017",1969,18071
"05017",1970,18071
"05017",1971,17744
"05017",1972,17199
"05017",1973,18031
"05017",1974,18240
"05017",1975,18043
"05017",1976,18016
"05017",1977,17794
"05017",1978,17924
"05017",1979,18040
"05017",1980,17802
"05017",1981,17863
"05019",1969,21601
"05019",1970,21601
"05019",1971,21898
"05019",1972,21567
"05019",1973,22188
"05019",1974,21734
"05019",1975,22966
"05019",1976,22839
"05019",1977,23075
"05019",1978,23080
"05019",1979,23628
"05019",1980,23316
"05019",1981,23230
"05021",1969,18964
"05021",1970,18964
"05021",1971,19729
"05021",1972,20079
"05021",1973,20248
"05021",1974,20236
"05021",1975,20620
"05021",1976,21156
"05021",1977,20970
"05021",1978,20918
"05021",1979,21168
"05021",1980,20559
"05021",1981,20211
"05023",1969,10492
"05023",1970,10492
"05023",1971,11082
"05023",1972,11895
"05023",1973,12804
"05023",1974,13482
"05023",1975,14656
"05023",1976,14919
"05023",1977,15760
"05023",1978,16211
"05023",1979,16711
"05023",1980,16921
"05023",1981,16906
"05025",1969,6564
"05025",1970,6564
"05025",1971,6408
"05025",1972,7258
"05025",1973,7034
"05025",1974,7165
"05025",1975,7191
"05025",1976,7154
"05025",1977,7299
"05025",1978,7469
"05025",1979,7735
"05025",1980,7887
"05025",1981,7948
"05027",1969,26125
"05027",1970,26125
"05027",1971,26878
"05027",1972,26314
"05027",1973,25808
"05027",1974,25896
"05027",1975,25983
"05027",1976,25847
"05027",1977,26066
"05027",1978,26449
"05027",1979,26325
"05027",1980,26667
"05027",1981,26791
"05029",1969,16841
"05029",1970,16841
"05029",1971,16996
"05029",1972,17230
"05029",1973,17607
"05029",1974,18088
"05029",1975,18417
"05029",1976,18960
"05029",1977,18963
"05029",1978,19063
"05029",1979,19361
"05029",1980,19481
"05029",1981,19336
"05031",1969,52700
"05031",1970,52700
"05031",1971,55256
"05031",1972,56408
"05031",1973,57499
"05031",1974,57997
"05031",1975,58741
"05031",1976,60572
"05031",1977,61638
"05031",1978,62749
"05031",1979,63342
"05031",1980,63343
"05031",1981,63428
"05033",1969,25987
"05033",1970,25987
"05033",1971,27221
"05033",1972,28363
"05033",1973,28718
"05033",1974,29987
"05033",1975,30812
"05033",1976,32272
"05033",1977,34454
"05033",1978,35577
"05033",1979,36394
"05033",1980,36963
"05033",1981,37072
"05035",1969,47906
"05035",1970,47906
"05035",1971,47168
"05035",1972,47739
"05035",1973,49588
"05035",1974,49172
"05035",1975,49333
"05035",1976,48748
"05035",1977,48444
"05035",1978,48242
"05035",1979,49180
"05035",1980,49466
"05035",1981,49391
"05037",1969,19809
"05037",1970,19809
"05037",1971,19888
"05037",1972,19610
"05037",1973,19967
"05037",1974,20133
"05037",1975,20799
"05037",1976,20636
"05037",1977,20824
"05037",1978,21001
"05037",1979,20927
"05037",1980,20449
"05037",1981,20511
"05039",1969,10093
"05039",1970,10093
"05039",1971,10373
"05039",1972,10419
"05039",1973,10470
"05039",1974,10376
"05039",1975,10421
"05039",1976,10414
"05039",1977,10477
"05039",1978,10515
"05039",1979,10629
"05039",1980,10506
"05039",1981,10482
"05041",1969,18761
"05041",1970,18761
"05041",1971,18824
"05041",1972,18821
"05041",1973,18710
"05041",1974,18521
"05041",1975,18614
"05041",1976,18699
"05041",1977,19143
"05041",1978,20052
"05041",1979,19809
"05041",1980,19704
"05041",1981,19532
"05043",1969,15128
"05043",1970,15128
"05043",1971,15065
"05043",1972,15730
"05043",1973,15989
"05043",1974,16479
"05043",1975,16538
"05043",1976,17062
"05043",1977,17446
"05043",1978,17853
"05043",1979,18157
"05043",1980,17925
"05043",1981,17962
"05045",1969,31935
"05045",1970,31935
"05045",1971,33409
"05045",1972,34459
"05045",1973,36531
"05045",1974,38636
"05045",1975,39050
"05045",1976,40083
"05045",1977,41941
"05045",1978,43556
"05045",1979,45173
"05045",1980,46367
"05045",1981,46865
"05047",1969,11323
"05047",1970,11323
"05047",1971,11408
"05047",1972,11911
"05047",1973,12271
"05047",1974,12652
"05047",1975,13410
"05047",1976,13323
"05047",1977,13726
"05047",1978,14205
"05047",1979,14643
"05047",1980,14703
"05047",1981,14641
"05049",1969,7866
"05049",1970,7866
"05049",1971,8517
"05049",1972,8578
"05049",1973,8849
"05049",1974,9096
"05049",1975,9354
"05049",1976,9767
"05049",1977,9830
"05049",1978,9837
"05049",1979,9834
"05049",1980,9978
"05049",1981,9951
"05051",1969,54742
"05051",1970,54742
"05051",1971,57204
"05051",1972,59210
"05051",1973,61349
"05051",1974,63693
"05051",1975,64064
"05051",1976,65739
"05051",1977,67528
"05051",1978,68490
"05051",1979,70023
"05051",1980,70567
"05051",1981,70444
"05053",1969,9826
"05053",1970,9826
"05053",1971,10333
"05053",1972,11108
"05053",1973,11259
"05053",1974,11847
"05053",1975,12039
"05053",1976,12163
"05053",1977,12435
"05053",1978,12787
"05053",1979,12894
"05053",1980,13017
"05053",1981,12998
"05055",1969,25009
"05055",1970,25009
"05055",1971,25987
"05055",1972,27028
"05055",1973,27850
"05055",1974,28444
"05055",1975,28488
"05055",1976,29299
"05055",1977,30071
"05055",1978,30683
"05055",1979,31163
"05055",1980,30757
"05055",1981,30630
"05057",1969,19424
"05057",1970,19424
"05057",1971,19937
"05057",1972,20249
"05057",1973,20842
"05057",1974,21193
"05057",1975,21360
"05057",1976,21816
"05057",1977,22309
"05057",1978,22656
"05057",1979,23148
"05057",1980,23582
"05057",1981,23365
"05059",1969,22042
"05059",1970,22042
"05059",1971,22343
"05059",1972,23294
"05059",1973,23818
"05059",1974,24350
"05059",1975,25406
"05059",1976,25126
"05059",1977,25497
"05059",1978,26065
"05059",1979,26685
"05059",1980,26811
"05059",1981,26676
"05061",1969,11520
"05061",1970,11520
"05061",1971,12006
"05061",1972,12820
"05061",1973,12883
"05061",1974,12904
"05061",1975,12955
"05061",1976,12978
"05061",1977,13143
"05061",1978,13181
"05061",1979,13382
"05061",1980,13468
"05061",1981,13473
"05063",1969,22926
"05063",1970,22926
"05063",1971,23749
"05063",1972,24510
"05063",1973,24623
"05063",1974,24771
"05063",1975,24819
"05063",1976,25957
"05063",1977,27386
"05063",1978,28479
"05063",1979,28958
"05063",1980,30305
"05063",1981,30772
"05065",1969,7492
"05065",1970,7492
"05065",1971,7905
"05065",1972,8631
"05065",1973,9081
"05065",1974,9425
"05065",1975,9736
"05065",1976,9929
"05065",1977,10117
"05065",1978,10067
"05065",1979,10443
"05065",1980,10773
"05065",1981,10778
"05067",1969,20662
"05067",1970,20662
"05067",1971,21487
"05067",1972,21721
"05067",1973,21809
"05067",1974,21928
"05067",1975,21536
"05067",1976,22025
"05067",1977,22004
"05067",1978,21950
"05067",1979,21896
"05067",1980,21602
"05067",1981,21330
"05069",1969,85151
"05069",1970,85151
"05069",1971,84468
"05069",1972,84859
"05069",1973,84786
"05069",1974,85378
"05069",1975,84854
"05069",1976,85652
"05069",1977,86201
"05069",1978,87956
"05069",1979,89521
"05069",1980,90660
"05069",1981,90543
"05071",1969,13734
"05071",1970,13734
"05071",1971,14115
"05071",1972,14721
"05071",1973,15304
"05071",1974,15971
"05071",1975,15718
"05071",1976,16362
"05071",1977,16875
"05071",1978,17477
"05071",1979,17483
"05071",1980,17496
"05071",1981,17731
"05073",1969,10006
"05073",1970,10006
"05073",1971,9994
"05073",1972,9705
"05073",1973,9909
"05073",1974,9828
"05073",1975,9954
"05073",1976,10059
"05073",1977,10168
"05073",1978,10347
"05073",1979,10237
"05073",1980,10198
"05073",1981,10173
"05075",1969,16406
"05075",1970,16406
"05075",1971,16759
"05075",1972,17328
"05075",1973,17492
"05075",1974,17787
"05075",1975,18035
"05075",1976,18462
"05075",1977,18359
"05075",1978,18394
"05075",1979,18236
"05075",1980,18496
"05075",1981,18606
"05077",1969,18691
"05077",1970,18691
"05077",1971,17959
"05077",1972,17732
"05077",1973,16958
"05077",1974,16761
"05077",1975,17068
"05077",1976,16974
"05077",1977,16687
"05077",1978,16264
"05077",1979,15760
"05077",1980,15534
"05077",1981,15552
"05079",1969,12897
"05079",1970,12897
"05079",1971,12832
"05079",1972,12756
"05079",1973,12393
"05079",1974,12702
"05079",1975,13293
"05079",1976,13258
"05079",1977,13100
"05079",1978,13079
"05079",1979,13306
"05079",1980,13372
"05079",1981,13397
"05081",1969,11382
"05081",1970,11382
"05081",1971,12135
"05081",1972,11823
"05081",1973,12150
"05081",1974,12258
"05081",1975,12710
"05081",1976,12862
"05081",1977,13259
"05081",1978,13515
"05081",1979,14531
"05081",1980,13967
"05081",1981,14018
"05083",1969,16868
"05083",1970,16868
"05083",1971,17166
"05083",1972,17799
"05083",1973,18317
"05083",1974,18704
"05083",1975,19121
"05083",1976,19416
"05083",1977,19545
"05083",1978,19977
"05083",1979,20096
"05083",1980,20184
"05083",1981,20226
"05085",1969,26280
"05085",1970,26280
"05085",1971,26449
"05085",1972,27328
"05085",1973,29297
"05085",1974,30068
"05085",1975,30875
"05085",1976,31826
"05085",1977,32144
"05085",1978,33638
"05085",1979,34250
"05085",1980,34580
"05085",1981,34722
"05087",1969,9459
"05087",1970,9459
"05087",1971,9510
"05087",1972,9658
"05087",1973,9770
"05087",1974,9768
"05087",1975,10220
"05087",1976,10574
"05087",1977,10683
"05087",1978,10777
"05087",1979,10884
"05087",1980,11372
"05087",1981,11332
"05089",1969,7118
"05089",1970,7118
"05089",1971,7550
"05089",1972,8052
"05089",1973,8519
"05089",1974,8904
"05089",1975,9277
"05089",1976,10013
"05089",1977,10836
"05089",1978,11210
"05089",1979,11371
"05089",1980,11354
"05089",1981,11399
"05091",1969,33606
"05091",1970,33606
"05091",1971,34529
"05091",1972,34881
"05091",1973,34972
"05091",1974,35126
"05091",1975,36379
"05091",1976,36595
"05091",1977,36545
"05091",1978,36438
"05091",1979,37375
"05091",1980,37859
"05091",1981,38199
"05093",1969,61953
"05093",1970,61953
"05093",1971,61564
"05093",1972,61495
"05093",1973,60132
"05093",1974,60652
"05093",1975,62501
"05093",1976,61126
"05093",1977,61023
"05093",1978,61491
"05093",1979,60478
"05093",1980,59437
"05093",1981,59049
"05095",1969,15530
"05095",1970,15530
"05095",1971,15067
"05095",1972,14699
"05095",1973,14651
"05095",1974,14219
"05095",1975,14655
"05095",1976,14520
"05095",1977,14502
"05095",1978,14335
"05095",1979,14171
"05095",1980,13993
"05095",1981,13762
"05097",1969,5793
"05097",1970,5793
"05097",1971,5697
"05097",1972,6185
"05097",1973,6445
"05097",1974,6773
"05097",1975,7124
"05097",1976,7342
"05097",1977,7445
"05097",1978,7419
"05097",1979,7621
"05097",1980,7749
"05097",1981,7615
"05099",1969,10136
"05099",1970,10136
"05099",1971,10214
"05099",1972,10556
"05099",1973,10708
"05099",1974,10601
"05099",1975,10641
"05099",1976,10632
"05099",1977,10873
"05099",1978,11058
"05099",1979,11283
"05099",1980,11092
"05099",1981,11072
"05101",1969,5866
"05101",1970,5866
"05101",1971,5963
"05101",1972,6367
"05101",1973,6593
"05101",1974,6721
"05101",1975,6961
"05101",1976,7237
"05101",1977,7462
"05101",1978,7504
"05101",1979,7689
"05101",1980,7750
"05101",1981,7683
"05103",1969,30755
"05103",1970,30755
"05103",1971,30217
"05103",1972,30321
"05103",1973,30490
"05103",1974,30285
"05103",1975,30357
"05103",1976,30362
"05103",1977,30236
"05103",1978,30325
"05103",1979,30440
"05103",1980,30576
"05103",1981,30748
"05105",1969,5692
"05105",1970,5692
"05105",1971,5930
"05105",1972,6295
"05105",1973,6428
"05105",1974,6609
"05105",1975,6843
"05105",1976,6951
"05105",1977,7292
"05105",1978,7301
"05105",1979,7551
"05105",1980,7294
"05105",1981,7376
"05107",1969,39835
"05107",1970,39835
"05107",1971,39031
"05107",1972,38216
"05107",1973,37742
"05107",1974,37272
"05107",1975,37630
"05107",1976,37005
"05107",1977,36430
"05107",1978,36379
"05107",1979,35533
"05107",1980,34649
"05107",1981,34247
"05109",1969,8827
"05109",1970,8827
"05109",1971,9324
"05109",1972,9468
"05109",1973,9543
"05109",1974,9671
"05109",1975,9776
"05109",1976,9599
"05109",1977,9680
"05109",1978,9957
"05109",1979,10374
"05109",1980,10368
"05109",1981,10308
"05111",1969,26916
"05111",1970,26916
"05111",1971,27234
"05111",1972,27293
"05111",1973,27465
"05111",1974,27750
"05111",1975,27598
"05111",1976,27642
"05111",1977,28008
"05111",1978,27530
"05111",1979,27497
"05111",1980,26987
"05111",1981,26668
"05113",1969,13485
"05113",1970,13485
"05113",1971,14247
"05113",1972,14458
"05113",1973,15009
"05113",1974,15248
"05113",1975,15848
"05113",1976,16405
"05113",1977,17327
"05113",1978,17352
"05113",1979,17130
"05113",1980,17068
"05113",1981,17256
"05115",1969,28993
"05115",1970,28993
"05115",1971,30581
"05115",1972,32277
"05115",1973,33360
"05115",1974,34104
"05115",1975,34867
"05115",1976,35383
"05115",1977,36327
"05115",1978,37381
"05115",1979,37972
"05115",1980,39222
"05115",1981,40037
"05117",1969,10322
"05117",1970,10322
"05117",1971,10626
"05117",1972,10530
"05117",1973,10609
"05117",1974,10497
"05117",1975,10802
"05117",1976,10565
"05117",1977,10440
"05117",1978,10260
"05117",1979,10029
"05117",1980,10134
"05117",1981,10081
"05119",1969,288743
"05119",1970,288743
"05119",1971,294956
"05119",1972,302610
"05119",1973,308601
"05119",1974,318646
"05119",1975,320925
"05119",1976,325792
"05119",1977,328885
"05119",1978,332058
"05119",1979,333815
"05119",1980,341038
"05119",1981,342506
"05121",1969,12717
"05121",1970,12717
"05121",1971,13007
"05121",1972,13419
"05121",1973,14152
"05121",1974,14933
"05121",1975,15867
"05121",1976,16021
"05121",1977,16218
"05121",1978,16531
"05121",1979,16710
"05121",1980,16797
"05121",1981,16566
"05123",1969,30652
"05123",1970,30652
"05123",1971,30090
"05123",1972,30859
"05123",1973,31196
"05123",1974,31009
"05123",1975,31099
"05123",1976,31207
"05123",1977,31396
"05123",1978,31514
"05123",1979,30965
"05123",1980,30844
"05123",1981,30838
"05125",1969,36766
"05125",1970,36766
"05125",1971,39433
"05125",1972,40155
"05125",1973,41977
"05125",1974,44396
"05125",1975,45063
"05125",1976,46215
"05125",1977,48216
"05125",1978,50069
"05125",1979,51742
"05125",1980,53380
"05125",1981,54032
"05127",1969,8343
"05127",1970,8343
"05127",1971,8901
"05127",1972,9072
"05127",1973,9242
"05127",1974,9283
"05127",1975,9561
"05127",1976,9520
"05127",1977,9632
"05127",1978,9345
"05127",1979,9528
"05127",1980,9680
"05127",1981,9636
"05129",1969,7804
"05129",1970,7804
"05129",1971,8096
"05129",1972,8025
"05129",1973,8112
"05129",1974,8191
"05129",1975,8500
"05129",1976,8783
"05129",1977,9084
"05129",1978,8825
